"Hierarchy Level","Page Type","Page Path","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6","Toggle URL",hasBenefitCategory,"Page Language",Categories
1,"Home Page",/,1,"Making government services easier to find",http://localhost/,Home,Home,Home,Home,Home,Home,/,/,/,/,/,/,http://localhost/es/,,"USAGov English"
4,state_directory_record,/es/estados/republic-of-palau,1754,"Republic of Palau",http://localhost/es/estados/republic-of-palau,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","Republic of Palau","Republic of Palau","Republic of Palau",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/republic-of-palau,/es/estados/republic-of-palau,/es/estados/republic-of-palau,None,,"USAGov en Español"
4,state_directory_record,/es/estados/federated-states-of-micronesia,1755,"Federated States of Micronesia",http://localhost/es/estados/federated-states-of-micronesia,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","Federated States of Micronesia","Federated States of Micronesia","Federated States of Micronesia",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/federated-states-of-micronesia,/es/estados/federated-states-of-micronesia,/es/estados/federated-states-of-micronesia,None,,"USAGov en Español"
4,state_directory_record,/states/northern-mariana-islands,1756,"Northern Mariana Islands",http://localhost/states/northern-mariana-islands,Home,"The U.S. and its government","State governments","Northern Mariana Islands","Northern Mariana Islands","Northern Mariana Islands",/,/about-the-us,/state-governments,/states/northern-mariana-islands,/states/northern-mariana-islands,/states/northern-mariana-islands,None,,"USAGov English"
4,state_directory_record,/states/republic-of-the-marshall-islands,1757,"Republic of the Marshall Islands",http://localhost/states/republic-of-the-marshall-islands,Home,"The U.S. and its government","State governments","Republic of the Marshall Islands","Republic of the Marshall Islands","Republic of the Marshall Islands",/,/about-the-us,/state-governments,/states/republic-of-the-marshall-islands,/states/republic-of-the-marshall-islands,/states/republic-of-the-marshall-islands,None,,"USAGov English"
4,state_directory_record,/states/republic-of-palau,1758,"Republic of Palau",http://localhost/states/republic-of-palau,Home,"The U.S. and its government","State governments","Republic of Palau","Republic of Palau","Republic of Palau",/,/about-the-us,/state-governments,/states/republic-of-palau,/states/republic-of-palau,/states/republic-of-palau,None,,"USAGov English"
4,state_directory_record,/states/federated-states-of-micronesia,1759,"Federated States of Micronesia",http://localhost/states/federated-states-of-micronesia,Home,"The U.S. and its government","State governments","Federated States of Micronesia","Federated States of Micronesia","Federated States of Micronesia",/,/about-the-us,/state-governments,/states/federated-states-of-micronesia,/states/federated-states-of-micronesia,/states/federated-states-of-micronesia,None,,"USAGov English"
4,state_directory_record,/states/oregon,1760,Oregon,http://localhost/states/oregon,Home,"The U.S. and its government","State governments",Oregon,Oregon,Oregon,/,/about-the-us,/state-governments,/states/oregon,/states/oregon,/states/oregon,None,,"USAGov English"
4,state_directory_record,/states/tennessee,1761,Tennessee,http://localhost/states/tennessee,Home,"The U.S. and its government","State governments",Tennessee,Tennessee,Tennessee,/,/about-the-us,/state-governments,/states/tennessee,/states/tennessee,/states/tennessee,None,,"USAGov English"
4,state_directory_record,/es/estados/south-carolina,1762,"South Carolina",http://localhost/es/estados/south-carolina,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","South Carolina","South Carolina","South Carolina",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/south-carolina,/es/estados/south-carolina,/es/estados/south-carolina,None,,"USAGov en Español"
4,state_directory_record,/states/texas,1763,Texas,http://localhost/states/texas,Home,"The U.S. and its government","State governments",Texas,Texas,Texas,/,/about-the-us,/state-governments,/states/texas,/states/texas,/states/texas,None,,"USAGov English"
4,state_directory_record,/es/estados/colorado,1764,Colorado,http://localhost/es/estados/colorado,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Colorado,Colorado,Colorado,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/colorado,/es/estados/colorado,/es/estados/colorado,None,,"USAGov en Español"
4,state_directory_record,/states/utah,1765,Utah,http://localhost/states/utah,Home,"The U.S. and its government","State governments",Utah,Utah,Utah,/,/about-the-us,/state-governments,/states/utah,/states/utah,/states/utah,None,,"USAGov English"
4,state_directory_record,/es/estados/connecticut,1766,Connecticut,http://localhost/es/estados/connecticut,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Connecticut,Connecticut,Connecticut,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/connecticut,/es/estados/connecticut,/es/estados/connecticut,None,,"USAGov en Español"
4,state_directory_record,/states/vermont,1767,Vermont,http://localhost/states/vermont,Home,"The U.S. and its government","State governments",Vermont,Vermont,Vermont,/,/about-the-us,/state-governments,/states/vermont,/states/vermont,/states/vermont,None,,"USAGov English"
4,state_directory_record,/es/estados/north-dakota,1768,"North Dakota",http://localhost/es/estados/north-dakota,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","North Dakota","North Dakota","North Dakota",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/north-dakota,/es/estados/north-dakota,/es/estados/north-dakota,None,,"USAGov en Español"
4,state_directory_record,/states/virginia,1769,Virginia,http://localhost/states/virginia,Home,"The U.S. and its government","State governments",Virginia,Virginia,Virginia,/,/about-the-us,/state-governments,/states/virginia,/states/virginia,/states/virginia,None,,"USAGov English"
4,state_directory_record,/es/estados/south-dakota,1770,"South Dakota",http://localhost/es/estados/south-dakota,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","South Dakota","South Dakota","South Dakota",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/south-dakota,/es/estados/south-dakota,/es/estados/south-dakota,None,,"USAGov en Español"
4,state_directory_record,/states/west-virginia,1771,"West Virginia",http://localhost/states/west-virginia,Home,"The U.S. and its government","State governments","West Virginia","West Virginia","West Virginia",/,/about-the-us,/state-governments,/states/west-virginia,/states/west-virginia,/states/west-virginia,None,,"USAGov English"
4,state_directory_record,/es/estados/delaware,1772,Delaware,http://localhost/es/estados/delaware,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Delaware,Delaware,Delaware,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/delaware,/es/estados/delaware,/es/estados/delaware,None,,"USAGov en Español"
4,state_directory_record,/states/washington,1773,Washington,http://localhost/states/washington,Home,"The U.S. and its government","State governments",Washington,Washington,Washington,/,/about-the-us,/state-governments,/states/washington,/states/washington,/states/washington,None,,"USAGov English"
4,state_directory_record,/es/estados/district-of-columbia,1774,"District of Columbia",http://localhost/es/estados/district-of-columbia,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales","District of Columbia","District of Columbia","District of Columbia",/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/district-of-columbia,/es/estados/district-of-columbia,/es/estados/district-of-columbia,None,,"USAGov en Español"
4,state_directory_record,/states/wisconsin,1775,Wisconsin,http://localhost/states/wisconsin,Home,"The U.S. and its government","State governments",Wisconsin,Wisconsin,Wisconsin,/,/about-the-us,/state-governments,/states/wisconsin,/states/wisconsin,/states/wisconsin,None,,"USAGov English"
4,state_directory_record,/es/estados/florida,1776,Florida,http://localhost/es/estados/florida,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Florida,Florida,Florida,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/florida,/es/estados/florida,/es/estados/florida,None,,"USAGov en Español"
4,state_directory_record,/states/puerto-rico,1777,"Puerto Rico",http://localhost/states/puerto-rico,Home,"The U.S. and its government","State governments","Puerto Rico","Puerto Rico","Puerto Rico",/,/about-the-us,/state-governments,/states/puerto-rico,/states/puerto-rico,/states/puerto-rico,None,,"USAGov English"
4,state_directory_record,/es/estados/georgia,1778,Georgia,http://localhost/es/estados/georgia,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Georgia,Georgia,Georgia,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/georgia,/es/estados/georgia,/es/estados/georgia,None,,"USAGov en Español"
4,state_directory_record,/states/u-s-virgin-islands,1779,"U.S. Virgin Islands",http://localhost/states/u-s-virgin-islands,Home,"The U.S. and its government","State governments","U.S. Virgin Islands","U.S. Virgin Islands","U.S. Virgin Islands",/,/about-the-us,/state-governments,/states/u-s-virgin-islands,/states/u-s-virgin-islands,/states/u-s-virgin-islands,None,,"USAGov English"
4,state_directory_record,/es/estados/hawaii,1780,Hawaii,http://localhost/es/estados/hawaii,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Hawaii,Hawaii,Hawaii,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/hawaii,/es/estados/hawaii,/es/estados/hawaii,None,,"USAGov en Español"
4,state_directory_record,/states/american-samoa,1781,"American Samoa",http://localhost/states/american-samoa,Home,"The U.S. and its government","State governments","American Samoa","American Samoa","American Samoa",/,/about-the-us,/state-governments,/states/american-samoa,/states/american-samoa,/states/american-samoa,None,,"USAGov English"
4,state_directory_record,/es/estados/idaho,1782,Idaho,http://localhost/es/estados/idaho,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Idaho,Idaho,Idaho,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/idaho,/es/estados/idaho,/es/estados/idaho,None,,"USAGov en Español"
4,state_directory_record,/states/guam,1783,Guam,http://localhost/states/guam,Home,"The U.S. and its government","State governments",Guam,Guam,Guam,/,/about-the-us,/state-governments,/states/guam,/states/guam,/states/guam,None,,"USAGov English"
4,state_directory_record,/es/estados/illinois,1784,Illinois,http://localhost/es/estados/illinois,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Illinois,Illinois,Illinois,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/illinois,/es/estados/illinois,/es/estados/illinois,None,,"USAGov en Español"
4,state_directory_record,/states/wyoming,1785,Wyoming,http://localhost/states/wyoming,Home,"The U.S. and its government","State governments",Wyoming,Wyoming,Wyoming,/,/about-the-us,/state-governments,/states/wyoming,/states/wyoming,/states/wyoming,None,,"USAGov English"
4,state_directory_record,/es/estados/indiana,1786,Indiana,http://localhost/es/estados/indiana,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Indiana,Indiana,Indiana,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/indiana,/es/estados/indiana,/es/estados/indiana,None,,"USAGov en Español"
4,state_directory_record,/es/estados/iowa,1787,Iowa,http://localhost/es/estados/iowa,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Iowa,Iowa,Iowa,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/iowa,/es/estados/iowa,/es/estados/iowa,None,,"USAGov en Español"
4,state_directory_record,/es/estados/kansas,1788,Kansas,http://localhost/es/estados/kansas,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Kansas,Kansas,Kansas,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/kansas,/es/estados/kansas,/es/estados/kansas,None,,"USAGov en Español"
4,state_directory_record,/es/estados/kentucky,1789,Kentucky,http://localhost/es/estados/kentucky,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Kentucky,Kentucky,Kentucky,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/kentucky,/es/estados/kentucky,/es/estados/kentucky,None,,"USAGov en Español"
4,state_directory_record,/es/estados/louisiana,1790,Louisiana,http://localhost/es/estados/louisiana,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Louisiana,Louisiana,Louisiana,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/louisiana,/es/estados/louisiana,/es/estados/louisiana,None,,"USAGov en Español"
4,state_directory_record,/es/estados/maine,1791,Maine,http://localhost/es/estados/maine,"Página principal","Acerca de EE. UU. y su Gobierno","Gobiernos estatales",Maine,Maine,Maine,/es/,/es/acerca-de-estados-unidos,/es/gobiernos-estatales,/es/estados/maine,/es/estados/maine,/es/estados/maine,None,,"USAGov en Español"
